player_api_id,player_name,rating_inicial,rating_final,evolucao
229803,Rodrigo Andres Battaglia,65.0,69.0,4.0
229844,Ola John,60.0,73.0,13.0
229855,Mathieu Deplagne,56.0,66.0,10.0
230133,Navarone Foor,54.0,69.0,15.0
230190,Felipe Anderson,69.0,79.0,10.0
230476,Gino Peruzzi,54.0,74.0,20.0
230819,Kevin Holt,55.0,56.0,1.0
230825,Lorenzo Lollo,64.0,71.0,7.0
230900,Nicolas Benezet,62.0,74.0,12.0
230910,Markus Mendler,61.0,62.0,1.0
230982,Raphael Varane,63.0,82.0,19.0
230993,Raul Rodriguez,61.0,73.0,12.0
231006,Junior Kabananga,63.0,67.0,4.0
231093,Karim Laribi,55.0,69.0,14.0
231133,Mirko Bigazzi,56.0,63.0,7.0
231176,Leonardo Pavoletti,66.0,75.0,9.0
231199,Paul-Georges Ntep,62.0,79.0,17.0
231592,Aaron Mooy,60.0,75.0,15.0
231614,Leandro Di Gregorio,50.0,58.0,8.0
231638,Dzikamai Andre Gwaze,55.0,55.0,0.0
231652,Thilo Leugers,57.0,63.0,6.0
231674,Erik Cummins,63.0,64.0,1.0
231753,Frederik Soerensen,72.0,74.0,2.0
231801,Robert Brady,62.0,75.0,13.0
231804,Ravel Morrison,64.0,76.0,12.0
231811,Raoul Loe,65.0,71.0,6.0
231977,Alberto Perea,65.0,66.0,1.0
232094,Declan Gallagher,53.0,58.0,5.0
232096,Tobias Haitz,61.0,61.0,0.0
232103,Ahmed Musa,65.0,76.0,11.0
232110,Simone Rapp,60.0,61.0,1.0
232143,Martin Polacek,58.0,59.0,1.0
232152,Gianluca Hossmann,56.0,59.0,3.0
232164,Edivandio,59.0,61.0,2.0
232253,Benik Afobe,65.0,73.0,8.0
232299,Hannes van der Bruggen,54.0,70.0,16.0
237534,Henk Dijkhuizen,64.0,66.0,2.0
237541,Felix Klaus,63.0,72.0,9.0
237542,Johannes Geis,56.0,79.0,23.0
237562,Connor Ripley,61.0,62.0,1.0
237563,Stuart Armstrong,53.0,70.0,17.0
237602,Luka Krajnc,64.0,69.0,5.0
237606,Leandro Daniel Paredes,62.0,74.0,12.0
237610,Miroslav Covilo,54.0,67.0,13.0
237620,Rafal Janicki,53.0,66.0,13.0
237631,Valentin Eysseric,65.0,74.0,9.0
237645,Andreas Hirzel,57.0,58.0,1.0
237646,Jimmy De Jonghe,54.0,63.0,9.0
238438,Simon Zoller,65.0,73.0,8.0
238529,Wojciech Golla,56.0,68.0,12.0
238766,David Hopkirk,49.0,49.0,0.0
238786,Zakarya Bergdich,54.0,69.0,15.0
238838,Jacopo Sala,63.0,72.0,9.0
238841,Jose Recio,65.0,76.0,11.0
238851,Bruno Turco,64.0,63.0,-1.0
238879,Kaye Coppoolse,60.0,60.0,0.0
239061,Salih Ucan,71.0,73.0,2.0
239213,Michele Camporese,73.0,67.0,-6.0
239219,Mateo Kovacic,75.0,78.0,3.0
239253,Adrian Rakowski,44.0,63.0,19.0
239256,Francesco Grandolfo,56.0,61.0,5.0
239259,Valere Germain,65.0,78.0,13.0
239287,Josef Martinez,62.0,73.0,11.0
239350,Cristiano Biraghi,63.0,73.0,10.0
239351,Arnaud De Greef,63.0,61.0,-2.0
239352,Massimo Bruno,55.0,71.0,16.0
239527,Grilo,64.0,63.0,-1.0
239528,Zakaria M'Sila,56.0,60.0,4.0
239559,Kevin Kraus,62.0,69.0,7.0
239594,Francois D'Onofrio,62.0,61.0,-1.0
239599,Houdret,53.0,62.0,9.0
239774,Joshua Brillante,54.0,63.0,9.0
239807,Saido Berahino,59.0,76.0,17.0
239856,Jon Flanagan,57.0,72.0,15.0
239919,Sam Winnall,54.0,67.0,13.0
239920,Matt Doherty,51.0,68.0,17.0
239946,Alfredo Morales,56.0,71.0,15.0
239958,Maurice Brunner,58.0,52.0,-6.0
239959,Kevin Bigler,54.0,57.0,3.0
239964,Cristiano Piccini,64.0,73.0,9.0
239965,Isma Lopez,58.0,73.0,15.0
239981,Juan Sanchez Mino,57.0,72.0,15.0
240044,Jens Naessens,54.0,70.0,16.0
240054,Pablo Sarabia,69.0,77.0,8.0
240205,Jetro Willems,61.0,78.0,17.0
240235,Danilo Pereira,65.0,80.0,15.0
240236,Massadio Haidara,64.0,72.0,8.0
240337,Lorenzo Ebicilio,67.0,70.0,3.0
240338,Richard Strebinger,61.0,64.0,3.0
240346,Elvis Manu,66.0,73.0,7.0
240348,Matthias Ostrzolek,61.0,73.0,12.0
240367,Salif Sane,67.0,77.0,10.0
240477,Loiik Landre,65.0,70.0,5.0
240478,Neeskens Kebano,66.0,75.0,9.0
240537,Danny da Costa,63.0,69.0,6.0
240538,Ben Mee,50.0,73.0,23.0
240539,Omar Elabdellaoui,63.0,73.0,10.0
240540,Chris Chantler,59.0,59.0,0.0
240556,Abel Tamata,62.0,68.0,6.0
240561,Gerrit Pressel,55.0,55.0,0.0
240788,Ted van de Pavert,59.0,68.0,9.0
240790,Gregor Breinburg,57.0,66.0,9.0
240837,Jonathan Schmid,57.0,75.0,18.0
240935,Miguel Lourenco,58.0,66.0,8.0
241424,Michael Devlin,57.0,59.0,2.0
241498,Matthew Kennedy,43.0,63.0,20.0
241501,Glenn Claes,51.0,67.0,16.0
241728,Jason Lowe,60.0,66.0,6.0
241747,Javier Fernandez Annunziata,61.0,61.0,0.0
241825,Francisco Alcacer,66.0,80.0,14.0
241996,George Long,54.0,64.0,10.0
241997,Liassine Cadamuro,61.0,72.0,11.0
242094,Joel Campbell,65.0,76.0,11.0
242151,Borja Ekiza,71.0,75.0,4.0
242156,Djibril Sidibe,42.0,75.0,33.0
242229,David Wijns,59.0,63.0,4.0
242234,Jeremy Dumesnil,60.0,60.0,0.0
242243,William Dutoit,66.0,70.0,4.0
242260,Jonas Heymans,58.0,64.0,6.0
242300,Michael Clepkens,65.0,65.0,0.0
242306,Marcin Kalkowski,63.0,65.0,2.0
242308,Dong-Won Ji,66.0,71.0,5.0
242418,Ignasi Miquel,63.0,69.0,6.0
242469,Rafinha,64.0,79.0,15.0
242477,Nacho Cases,68.0,73.0,5.0
242709,Roberto Firmino,73.0,82.0,9.0
242719,Adrien Trebel,62.0,74.0,12.0
242783,Diogo Figueiras,61.0,77.0,16.0
242872,Josue,59.0,72.0,13.0
242874,Ricardo Ferreira,59.0,73.0,14.0
242877,Tiago Ferreira,61.0,66.0,5.0
242879,Joao Amorim,58.0,67.0,9.0
242882,Tiago Rodrigues,62.0,74.0,12.0
242887,Christian Atsu,68.0,76.0,8.0
242889,Alhassan Wakaso,67.0,71.0,4.0
242892,Ruben Ferreira,59.0,76.0,17.0
242894,Kanu,61.0,64.0,3.0
242901,Rafael Amorim,64.0,65.0,1.0
242903,Sergio Romeo Marakis,60.0,64.0,4.0
242904,Arsenio,65.0,69.0,4.0
242958,Jean-Christophe Bahebeck,66.0,73.0,7.0
243068,Adam Taggart,54.0,66.0,12.0
243127,Akaki Gogia,66.0,68.0,2.0
243131,William Gross,51.0,58.0,7.0
243160,Gary Mackay-Steven,64.0,69.0,5.0
243163,David Timor Copovi,58.0,74.0,16.0
243164,Julian Draxler,68.0,82.0,14.0
243240,David Biton,63.0,67.0,4.0
243248,Chris Mavinga,62.0,69.0,7.0
243250,Gregory Mertens,52.0,66.0,14.0
243421,Jody Lukoki,64.0,67.0,3.0
243422,Geoffrey Castillion,64.0,63.0,-1.0
243424,Rodney Sneijder,64.0,66.0,2.0
243425,Ouasim Bouy,66.0,70.0,4.0
243429,Giliano Wijnaldum,58.0,67.0,9.0
243430,Mitchell te Vrede,58.0,68.0,10.0
243439,Thomas Bruns,56.0,70.0,14.0
243440,Dammyano Grootfaam,58.0,59.0,1.0
243456,Mark Janssen,57.0,59.0,2.0
243465,Stefano Marzo,62.0,68.0,6.0
243466,Imad Najah,59.0,65.0,6.0
243473,Peter van Ooijen,64.0,68.0,4.0
243481,Dries Wuytens,58.0,69.0,11.0
243482,Benjamin van Leer,68.0,69.0,1.0
243486,Collin van Eijk,57.0,57.0,0.0
243489,Thijs Bouma,59.0,64.0,5.0
243490,Filip Bednarek,60.0,62.0,2.0
243492,Ninos Gouriye,55.0,65.0,10.0
243493,Stefan Thesker,62.0,68.0,6.0
243496,Nils Roeseler,59.0,64.0,5.0
243500,Ludcinio Marengo,64.0,64.0,0.0
243501,Kai Heerings,63.0,65.0,2.0
243507,Stefano Lilipaly,63.0,65.0,2.0
243509,Anouar Kali,60.0,70.0,10.0
243516,Enzio Boldewijn,61.0,62.0,1.0
243548,Patrick J. ter Mate,58.0,60.0,2.0
243608,Cristian Battocchio,59.0,68.0,9.0
243649,Pedro Ramirez,64.0,65.0,1.0
243781,Hernan,59.0,71.0,12.0
243789,Victor Garcia,65.0,67.0,2.0
243827,Pelle Jensen,62.0,62.0,0.0
243828,Tom Trybull,65.0,64.0,-1.0
243829,Andre Hahn,64.0,77.0,13.0
243937,Lars Veldwijk,68.0,72.0,4.0
244035,Simon Murray,60.0,60.0,0.0
244065,Matan Ohayon,61.0,63.0,2.0
244128,Akoete Eninful,53.0,59.0,6.0
244136,Fede Vico,58.0,70.0,12.0
244155,Zezinho,69.0,69.0,0.0
244278,Mathias Gehrt,50.0,67.0,17.0
244377,Diego Rubio,71.0,69.0,-2.0
244398,Stefano Magnasco,66.0,68.0,2.0
244458,Mustafa Saymak,65.0,71.0,6.0
244525,Fraser Kerr,58.0,60.0,2.0
244558,Jerome Roussillon,58.0,73.0,15.0
244563,Jota,62.0,70.0,8.0
244774,Esmael Goncalves,66.0,68.0,2.0
244809,Mattia Valoti,67.0,71.0,4.0
244811,Davide Zappacosta,60.0,76.0,16.0
244816,Federico Ceccherini,55.0,70.0,15.0
244835,Giuseppe De Luca,60.0,71.0,11.0
244840,Amidu Salifu,55.0,67.0,12.0
244904,Darwin Andrade,66.0,70.0,4.0
244911,Paul McCallum,56.0,62.0,6.0
244953,Ziggy Gordon,61.0,64.0,3.0
244959,Lewis Toshney,54.0,59.0,5.0
244963,Rodrigo Ely,63.0,70.0,7.0
244966,Stefano Sturaro,60.0,77.0,17.0
244970,Filippo Falco,57.0,64.0,7.0
245022,Jason Naismith,52.0,62.0,10.0
245156,Sava Miladinovic Bento,57.0,55.0,-2.0
245161,Sekou Junior Sanogo,63.0,69.0,6.0
245287,Gaetan Courtet,65.0,69.0,4.0
245315,Jeffrey Gouweleeuw,58.0,75.0,17.0
245412,Rafael Crivellaro,62.0,66.0,4.0
245422,Ryo Miyaichi,68.0,69.0,1.0
245423,Andre Micael,59.0,66.0,7.0
245433,Stefanos Kapinos,60.0,73.0,13.0
245438,Julio Regufe Alves,64.0,63.0,-1.0
245526,Jeong-Ho Hong,63.0,73.0,10.0
245530,Suk-Young Yun,50.0,72.0,22.0
245555,Geronimo Rulli,71.0,79.0,8.0
245572,Juan Manuel Iturbe,72.0,77.0,5.0
245599,Davy Roef,57.0,69.0,12.0
245653,Abdelfettah Boukhriss,64.0,64.0,0.0
246177,Pablo Hernandez,67.0,77.0,10.0
246187,Juan Calahorro,64.0,63.0,-1.0
246201,Sergio Alvarez,61.0,76.0,15.0
246218,David Junca,55.0,70.0,15.0
246316,Rory McKenzie,53.0,64.0,11.0
246317,Liam Polworth,52.0,59.0,7.0
246330,Benjamin Morel,62.0,61.0,-1.0
246331,Willy Boly,64.0,74.0,10.0
246332,Ziri Hammar,65.0,64.0,-1.0
246414,Andre Carrillo,71.0,79.0,8.0
246422,Juan Carlos,55.0,70.0,15.0
246438,Gerard Moreno,61.0,75.0,14.0
246552,Jason Adesanya,51.0,62.0,11.0
246571,Benedikt Roecker,60.0,69.0,9.0
246575,Raheem Sterling,61.0,81.0,20.0
247169,Imanol Iriberri,63.0,64.0,1.0
248123,Lion Kaak,64.0,64.0,0.0
248150,Leon van Dijk,57.0,58.0,1.0
248151,Joey Pelupessy,62.0,68.0,6.0
248152,Mark Engberink,58.0,58.0,0.0
248154,Cas Peters,68.0,68.0,0.0
248169,Chaker Alhadhur,56.0,67.0,11.0
248437,Alexander Schwolow,62.0,69.0,7.0
248453,Paul Pogba,55.0,86.0,31.0
248454,Ryan Tunnicliffe,61.0,67.0,6.0
248457,Mateusz Szczepaniak,61.0,64.0,3.0
248689,Michy Batshuayi,58.0,79.0,21.0
248714,Mario Bilate,62.0,63.0,1.0
249057,Wojciech Pawlowski,48.0,64.0,16.0
249059,Lukasz Zejdler,56.0,58.0,2.0
249225,Dejan Meleg,66.0,66.0,0.0
249237,Uros Vitas,65.0,66.0,1.0
249550,Nika Dzalamidze,49.0,65.0,16.0
249761,Dan Nistor,69.0,70.0,1.0
251131,Denis Prychynenko,64.0,62.0,-2.0
251243,Lloyd Palun,57.0,69.0,12.0
251244,Andre Ramalho Silva,64.0,71.0,7.0
251256,Javier Espinosa Gonzalez,57.0,72.0,15.0
251384,Federico Viviani,69.0,73.0,4.0
251925,Gerard Deulofeu,66.0,80.0,14.0
252283,Bruno Lopes,64.0,68.0,4.0
252650,Gianluca Caprari,70.0,70.0,0.0
252672,Michal Szromnik,50.0,50.0,0.0
252677,Vladimir Boljevic,54.0,61.0,7.0
252969,Lucas Andersen,62.0,73.0,11.0
252972,Jakub Bak,62.0,62.0,0.0
253088,Nikola Maksimovic,66.0,80.0,14.0
253103,Kane Hemmings,59.0,65.0,6.0
253120,Virgil Misidjan,56.0,68.0,12.0
253121,Paul Gladon,66.0,66.0,0.0
253410,Ferhan Hasani,67.0,69.0,2.0
253631,Jamie Reckord,54.0,62.0,8.0
253748,Jake Carroll,52.0,63.0,11.0
254241,Stole Dimitrievski,61.0,63.0,2.0
254289,Mateusz Zachara,54.0,67.0,13.0
254308,Florian Thauvin,58.0,76.0,18.0
254455,Alpaslan Ozturk,59.0,67.0,8.0
254472,Danny Ward,57.0,65.0,8.0
254608,Niels Vandenbroucke,51.0,59.0,8.0
254702,Thievy Bifouma,65.0,73.0,8.0
254704,Armando Sadiku,58.0,64.0,6.0
254975,Perry Kitchen,64.0,70.0,6.0
255221,Simon Thern,54.0,73.0,19.0
255251,Antonio Signori Dominique,51.0,54.0,3.0
255538,Plamen Krachunov,55.0,55.0,0.0
255960,Nikola Lekovic,63.0,66.0,3.0
255963,Ole Kristian Selnaes,58.0,72.0,14.0
256197,Arne Naudts,52.0,61.0,9.0
256198,Loris Brogno,54.0,60.0,6.0
256202,Niels Mestdagh,52.0,57.0,5.0
256727,Alhassane Bangoura,63.0,77.0,14.0
256728,Agustin Vuletich,63.0,65.0,2.0
256968,Daniel Kaufmann,54.0,57.0,3.0
257540,Gevaro Nepomuceno,66.0,66.0,0.0
257695,Gary Fisher,58.0,57.0,-1.0
257757,Gabriel,54.0,56.0,2.0
257828,Ruben Ligeon,59.0,68.0,9.0
257843,Erdin Demir,56.0,66.0,10.0
257845,Mario Buehler,55.0,58.0,3.0
257847,Jores Okore,54.0,77.0,23.0
257855,Alvaro Gonzalez Soberon,62.0,76.0,14.0
257865,William Carvalho,61.0,81.0,20.0
258206,Dziugas Bartkus,59.0,59.0,0.0
258245,Branimir Hrgota,66.0,70.0,4.0
258269,Victor Nilsson Lindeloef,68.0,72.0,4.0
258873,Issa Cissokho,55.0,74.0,19.0
259296,Robin Knoche,66.0,76.0,10.0
259306,Emil Krafth,58.0,67.0,9.0
259375,Mike van Duinen,61.0,68.0,7.0
259439,Filip Mladenovic,69.0,70.0,1.0
259507,Nicolas Castillo,68.0,73.0,5.0
259810,Stephen Kingsley,52.0,61.0,9.0
260182,Jorge Rojas,68.0,71.0,3.0
260470,Leonardo Bittencourt,63.0,76.0,13.0
260486,Daniel Devine,59.0,62.0,3.0
260564,Kossi Prince Segbefia,65.0,64.0,-1.0
260659,Ximo Navarro,55.0,74.0,19.0
260708,Hekuran Kryeziu,58.0,63.0,5.0
260964,Berat Djimsiti,53.0,62.0,9.0
260969,Charlie I'Anson,62.0,62.0,0.0
261313,Jordan Veretout,60.0,76.0,16.0
261332,Alim Oezturk,65.0,65.0,0.0
261348,Matheus,68.0,75.0,7.0
261597,Muamer Tankovic,63.0,67.0,4.0
261599,Adnane Tighadouini,62.0,74.0,12.0
261609,Dimitri Foulquier,60.0,71.0,11.0
261653,Vladlen Yurchenko,61.0,64.0,3.0
261654,Jere Uronen,53.0,68.0,15.0
261787,Iago Herrerin,61.0,74.0,13.0
262542,Miles Storey,49.0,60.0,11.0
262592,Moi Gomez,60.0,76.0,16.0
262753,Alex Schalk,65.0,64.0,-1.0
262930,Stephen Hendrie,53.0,62.0,9.0
263144,Henrique Miranda,59.0,59.0,0.0
263260,Mauro,62.0,73.0,11.0
263276,Adryan,67.0,71.0,4.0
263511,Maxime Dupe,57.0,69.0,12.0
263653,John Stones,48.0,77.0,29.0
263661,Julian Dudda,58.0,58.0,0.0
263673,Jamie Masson,50.0,60.0,10.0
263676,Declan McDaid,54.0,59.0,5.0
263693,Gaetan Karlen,62.0,61.0,-1.0
263712,Piotr Mrozinski,60.0,60.0,0.0
263796,Arlind Ajeti,59.0,68.0,9.0
263952,Guti,59.0,66.0,7.0
264085,Ismael Diomande,57.0,70.0,13.0
264089,Washington,64.0,67.0,3.0
264190,Thorgan Hazard,56.0,78.0,22.0
264201,Mathieu Salamand,54.0,55.0,1.0
264216,Jordan Forster,53.0,61.0,8.0
264221,Kevin Wimmer,65.0,78.0,13.0
264293,Alex Martinez,56.0,72.0,16.0
264578,Tomasz Ptak,51.0,51.0,0.0
264686,Louis Laing,58.0,64.0,6.0
264702,Julian Wiessmeier,64.0,61.0,-3.0
264730,Kwame Franck Elie Mawuena,54.0,54.0,0.0
264738,Carlos Daniel,60.0,60.0,0.0
264739,Andre Dias,50.0,61.0,11.0
264743,Alvarinho,61.0,64.0,3.0
264837,Jason Holt,53.0,59.0,6.0
264839,David Smith,53.0,53.0,0.0
264840,Sammy Ameobi,63.0,69.0,6.0
264842,Alessandro Florenzi,58.0,79.0,21.0
264860,Mike van der Hoorn,63.0,74.0,11.0
264885,Ivan Balliu,61.0,67.0,6.0
265123,Fernando Canesin Matos,69.0,72.0,3.0
265273,Gabriel,66.0,74.0,8.0
265275,Naldo,68.0,76.0,8.0
265277,Eber Bessa,62.0,66.0,4.0
265363,Chris Loewe,65.0,72.0,7.0
265412,Revson,60.0,65.0,5.0
265591,Boubacar Sylla,55.0,58.0,3.0
265618,Alex Goncalves,69.0,70.0,1.0
265688,Bruno Cortez,68.0,70.0,2.0
265703,Elvis,66.0,66.0,0.0
265725,Ante Rebic,66.0,69.0,3.0
265727,Alexandre Coeff,48.0,68.0,20.0
265799,Anderson Carvalho,64.0,66.0,2.0
265913,Nene Bonilha,69.0,69.0,0.0
265918,Andre Wisdom,55.0,70.0,15.0
265924,Gregoire Defrel,63.0,73.0,10.0
265944,Petar Brlek,53.0,59.0,6.0
266105,Clinton Mata,57.0,66.0,9.0
266279,Szymon Drewniak,56.0,62.0,6.0
266280,Christ Mbondi,57.0,57.0,0.0
266523,Pierre-Emil Hoejbjerg,63.0,74.0,11.0
266526,Viktor Fischer,67.0,74.0,7.0
266546,Prince Desir Gouano,65.0,70.0,5.0
266841,Dominik Masek,61.0,61.0,0.0
266995,Stephane Bahoken,55.0,61.0,6.0
267008,Matheus Carvalho,68.0,67.0,-1.0
267260,Gaston Brugman,64.0,68.0,4.0
267365,Marquinhos,64.0,81.0,17.0
267369,Wallace,63.0,70.0,7.0
267380,Lucas Piazon,65.0,73.0,8.0
267383,Leo Bonatini,63.0,76.0,13.0
267680,Deyvison,61.0,67.0,6.0
267720,Ferreira,58.0,67.0,9.0
267728,Alan Henrique,71.0,70.0,-1.0
267863,Guilherme,72.0,74.0,2.0
267894,Guido Marcelo Carrillo,70.0,72.0,2.0
267911,Bruno Peres,69.0,80.0,11.0
267915,Ancelmo Junior,64.0,66.0,2.0
267992,Wilson Kamavuaka,59.0,67.0,8.0
268039,Anderson Conceicao,69.0,70.0,1.0
268207,Javi Hervas,58.0,67.0,9.0
268213,Junior Lopes,64.0,63.0,-1.0
268257,Lima,65.0,70.0,5.0
268261,Stefan Ristovski,51.0,61.0,10.0
268273,Bruno Gonzalez,62.0,74.0,12.0
268282,Manuel Trigueros,61.0,80.0,19.0
268283,Dieguinho,60.0,67.0,7.0
268284,Kelvin,69.0,73.0,4.0
268306,Gideao,71.0,67.0,-4.0
268375,Emiliano Martinez,59.0,66.0,7.0
268394,Edenilson,69.0,74.0,5.0
268586,Anderson Melo,58.0,58.0,0.0
269666,Marvin Bakalorz,62.0,71.0,9.0
269788,Christoph Kramer,60.0,78.0,18.0
269806,Georgiy Zhukov,52.0,66.0,14.0
270473,Igor Berezovsky,54.0,65.0,11.0
270774,Franco Vazquez,73.0,80.0,7.0
271684,Kwang-Ryong Pak,64.0,62.0,-2.0
273419,Robert Mazan,66.0,66.0,0.0
273458,Luka Maric,59.0,60.0,1.0
273564,Soares Bordignon Arghus,70.0,68.0,-2.0
274156,Gergo Lovrencsics,68.0,70.0,2.0
274456,Cristian Cuevas,67.0,64.0,-3.0
274623,Hector Herrera,57.0,77.0,20.0
274776,Yanick Brecher,57.0,61.0,4.0
274778,Marco Kehl-Gomez,51.0,62.0,11.0
274779,Moritz Bauer,54.0,60.0,6.0
274780,Imran Bunjaku,54.0,55.0,1.0
274781,Selim Khelifi,55.0,68.0,13.0
274786,Vincent Bikana,56.0,56.0,0.0
274787,Yvon Mvogo,51.0,72.0,21.0
275034,Silvan Widmer,68.0,75.0,7.0
275122,Moussa Konate,68.0,73.0,5.0
275328,Martin Kobylanski,59.0,62.0,3.0
275457,Samuel Stefanik,67.0,66.0,-1.0
275573,Bartosz Spiaczka,53.0,62.0,9.0
275726,Mateusz Lewandowski,53.0,64.0,11.0
275735,Mateusz Mak,57.0,68.0,11.0
275739,Bartosz Szeliga,58.0,65.0,7.0
275751,Krzysztof Kaminski,53.0,63.0,10.0
275760,Andrzej Witan,55.0,59.0,4.0
275763,Michal Markowski,58.0,58.0,0.0
275765,Pawel Oleksy,59.0,64.0,5.0
275771,Jakub Wojcicki,61.0,67.0,6.0
275936,Josh Meekings,55.0,67.0,12.0
275992,Lukas Droppa,49.0,63.0,14.0
276119,Gwion Edwards,56.0,62.0,6.0
276121,Ben Davies,56.0,76.0,20.0
276261,Hugo Sousa,65.0,66.0,1.0
276290,Rhys McCabe,51.0,62.0,11.0
276676,Ronny Garbuschewski,67.0,67.0,0.0
276700,Philip Heise,63.0,70.0,7.0
276701,Adis Jahovic,68.0,69.0,1.0
276708,Ronny Philp,63.0,68.0,5.0
276734,Patrick Bauer,66.0,69.0,3.0
276738,Antonio Ruediger,60.0,76.0,16.0
276760,Florian Niederlechner,65.0,72.0,7.0
276791,Niclas Fuellkrug,57.0,70.0,13.0
277234,Rory McKeown,57.0,60.0,3.0
277313,Adam Gyurcso,69.0,69.0,0.0
277325,Ousseynou Cisse,57.0,68.0,11.0
277335,Dimitri Mohamed,56.0,61.0,5.0
277341,Yoann Touzghar,62.0,71.0,9.0
277347,Hugo Rodriguez,51.0,63.0,12.0
277348,Thomas Vincensini,56.0,60.0,4.0
277384,Gael Angoula,59.0,64.0,5.0
277390,Benjamin Boulenger,53.0,64.0,11.0
277412,Christophe Kerbrat,57.0,74.0,17.0
277434,Jason Buaillon,57.0,59.0,2.0
277439,Florian Raspentino,59.0,68.0,9.0
277441,Khalid Sekkat,63.0,61.0,-2.0
277443,Alexi Peuget,59.0,66.0,7.0
277444,Clement Tainmont,61.0,71.0,10.0
277460,Arkadiusz Milik,54.0,77.0,23.0
277466,Lukasz Boguslawski,60.0,69.0,9.0
277487,Krzysztof Baran,56.0,64.0,8.0
277536,Tomas Docekal,56.0,60.0,4.0
277569,Yoann Arquin,58.0,61.0,3.0
277597,Florian Jozefzoon,65.0,71.0,6.0
277608,Lorenzo Burnet,63.0,68.0,5.0
277609,Daryl van Mieghem,60.0,67.0,7.0
277693,Marcelo Valverde,60.0,66.0,6.0
277705,Oliver,58.0,63.0,5.0
277761,Chancel Mbemba,65.0,77.0,12.0
277766,Rudy,69.0,68.0,-1.0
277767,Amidio Balde,64.0,65.0,1.0
277770,Jannes Vansteenkiste,58.0,59.0,1.0
277771,Thomas Meunier,63.0,75.0,12.0
277772,Zinho Gano,60.0,67.0,7.0
277779,Ayub Masika,60.0,64.0,4.0
277796,Connor Laerenbergh,54.0,57.0,3.0
277813,Liroy Zhairi,61.0,64.0,3.0
277821,Ayanda Patosi,63.0,72.0,9.0
277826,Quentin Pottiez,63.0,61.0,-2.0
277827,Dylan De Belder,53.0,60.0,7.0
277840,Lionel Gendarme,49.0,49.0,0.0
277845,Hendrik van Crombrugge,55.0,55.0,0.0
277848,Dino Arslanagic,59.0,69.0,10.0
277849,Kenneth Omeruo,65.0,72.0,7.0
277905,Maciej Kostrzewa,55.0,56.0,1.0
277935,Daniel Lukasik,61.0,66.0,5.0
277936,Michal Efir,58.0,60.0,2.0
278153,Jakub Bartkowski,52.0,60.0,8.0
278284,Khalid Karami,62.0,66.0,4.0
278285,Paulo Gazzaniga,54.0,65.0,11.0
278338,Rachid Alioui,54.0,67.0,13.0
278341,Bouna Sarr,60.0,69.0,9.0
278343,Riyad Mahrez,50.0,81.0,31.0
278473,Valeri Kazaishvili,64.0,75.0,11.0
278541,Ross Caldwell,53.0,53.0,0.0
278807,Robert Muehren,67.0,68.0,1.0
278815,Julian Korb,61.0,75.0,14.0
278823,Janek Sternberg,60.0,64.0,4.0
278831,John Anthony Brooks,62.0,77.0,15.0
278838,Thomas Lam,63.0,69.0,6.0
278839,Robert Klaasen,62.0,64.0,2.0
278840,Kevin Luckassen,59.0,56.0,-3.0
278842,Xhelil Abdulla,62.0,60.0,-2.0
278844,Martijn de Swart,55.0,60.0,5.0
278848,Stanley Elbers,58.0,65.0,7.0
278849,Jaap van Duijn,58.0,60.0,2.0
278856,Will Orban,62.0,73.0,11.0
278857,Julian-Maurice Derstroff,58.0,64.0,6.0
278863,Yunus Malli,66.0,78.0,12.0
278864,Shawn Parker,60.0,70.0,10.0
278865,Patrick Rakovsky,64.0,65.0,1.0
278866,Aleksandar Stevanovic,63.0,63.0,0.0
278867,Oezkan Yildirim,62.0,66.0,4.0
278917,Edgar Salli,69.0,73.0,4.0
279103,Martijn de Vries,55.0,59.0,4.0
279104,Jurgen Mattheij,57.0,66.0,9.0
279105,Daan Smith,61.0,61.0,0.0
279107,Kevin Jansen,61.0,68.0,7.0
279109,Darren Maatsen,61.0,57.0,-4.0
279110,Mick van Buren,59.0,63.0,4.0
279116,Mats Seuntjes,60.0,65.0,5.0
279172,Emiliano Sala,63.0,72.0,9.0
279173,Faycal Fajr,63.0,76.0,13.0
279175,Baptiste Reynet,67.0,71.0,4.0
279178,Thomas Guerbert,68.0,68.0,0.0
279181,Saber Khalifa,69.0,73.0,4.0
279185,Sidy Kone,64.0,60.0,-4.0
279392,Robin Quaison,61.0,73.0,12.0
279449,Cheick Fantamady Diarra,62.0,67.0,5.0
279461,Kenny Lala,60.0,66.0,6.0
279477,Souahilo Meite,59.0,70.0,11.0
279489,Jamaal Lascelles,60.0,69.0,9.0
279490,James Ward-Prowse,58.0,75.0,17.0
279728,Giovanni Hiwat,61.0,63.0,2.0
279740,Sassa,61.0,61.0,0.0
279742,Michel Antunes Lugo,58.0,58.0,0.0
279820,Matteo Bianchetti,60.0,71.0,11.0
279855,Farid El Alagui,62.0,61.0,-1.0
279861,Doke Schmidt,60.0,64.0,4.0
279865,Tomasz Porebski,52.0,61.0,9.0
279866,Donovan Leon,58.0,66.0,8.0
279873,Molla Wague,59.0,73.0,14.0
279874,Guillaume Hubert,57.0,67.0,10.0
279879,Jean-Daniel Akpa-Akpro,61.0,73.0,12.0
280033,Niels De Schutter,60.0,65.0,5.0
280038,Jens Podevijn,62.0,63.0,1.0
280046,Michael Lallemand,61.0,61.0,0.0
